artist_id,artist_name,month,royalties_usd,spotify_streams,instagram_followers,twitter_followers,track_release_date
A00172,James Barnes,2025-08,11983.24,49440,73804,184302,2025-02-05
A00318,Lauren Thomas,2025-08,16858.18,646680,329393,142080,2023-11-29
A00050,Tommy Bennett,2025-08,14646.75,336127,196190,65713,2024-01-27
A00447,Phillip Cherry,2025-08,691.74,973914,237303,78495,2025-05-30
A00016,Kara Cruz,2025-08,6021.34,344749,292957,82487,2024-04-24
A00283,Jennifer Garcia,2025-08,3316.52,208578,120230,117871,2022-11-08
A00484,Susan Hall,2025-08,110.33,402602,358298,78579,2024-04-30
A00020,Mr. James Henson,2025-08,16149.84,280571,335538,67801,2024-10-01
A00382,Joel Spence,2025-08,7619.69,993273,439736,75084,2023-04-21
A00074,Erin Lewis,2025-08,5323.27,738378,169899,62307,2025-06-01
A00195,Billy Johnson,2025-08,6112.44,466884,369446,172579,2023-08-13
A00054,Samantha Baldwin,2025-08,1895.1,445581,254617,26765,2024-12-23
A00313,Penny Abbott,2025-08,1509.67,719326,298738,196719,2025-01-20
A00382,Jeremy Peters,2025-08,15260.25,315577,41871,38454,2024-03-15
A00314,Tammie Clark,2025-08,80.92,916142,48017,3544,2024-08-04
A00451,Molly Martin,2025-08,7243.64,833019,468261,75162,2022-08-30
A00346,Mark Hayes,2025-08,4927.54,905559,305719,102817,2023-12-10
A00476,Jason Dunn,2025-08,5506.04,974432,445695,3319,2024-11-23
A00186,Robert Brown,2025-08,8807.24,756672,152438,192349,2023-11-28
A00057,Patrick Patton,2025-08,4225.16,449099,189582,144517,2022-09-06
A00064,Adam Jenkins,2025-08,540.41,198118,85583,57253,2024-10-10
A00171,Amy Davis,2025-08,8768.56,420657,430434,139122,2024-11-23
A00454,Crystal Hernandez,2025-08,16356.46,144267,187841,168091,2023-02-07
A00039,Ronald Williams,2025-08,3058.13,876329,449660,36083,2022-09-03
A00166,Kristen Spencer,2025-08,6317.12,530576,180325,13955,2024-09-25
A00062,Dr. Scott Richardson,2025-08,6676.5,215701,444024,71097,2025-02-09
A00316,Amanda Torres,2025-08,8309.77,444013,259522,145999,2025-06-01
A00237,Joshua Harris,2025-08,2699.04,1205,477588,157982,2025-03-09
A00122,Megan Vargas,2025-08,10129.16,737960,180669,179659,2022-08-12
A00200,Lindsay Jones,2025-08,14768.59,774558,82290,140000,2023-12-07
A00356,Alex Watkins,2025-08,9380.95,581784,333331,121152,2023-03-09
A00359,Kevin Wilson,2025-08,11047.89,26311,311985,103277,2024-08-03
A00317,Sierra Rhodes,2025-08,8601.25,640825,146771,170465,2023-05-08
A00330,Robert Pratt,2025-08,16353.28,386144,188936,154995,2025-02-10
A00318,Paula Lopez,2025-08,2021.5,551969,79512,308,2023-02-24
A00143,William Mcdowell,2025-08,9836.11,900679,276615,121176,2023-11-15
A00133,Kyle Arnold,2025-08,7028.06,613034,45995,170471,2023-05-27
A00205,Stephen Flores,2025-08,13620.58,374972,13758,819,2024-05-14
A00078,Maria Bullock,2025-08,5348.82,730122,241126,4491,2023-12-06
A00154,Kaitlyn Williams,2025-08,2992.79,422649,194101,140952,2024-08-16
A00116,Jeffrey Buck,2025-08,7800.01,505529,286443,24869,2025-05-13
A00246,Thomas Nielsen,2025-08,11263.86,735786,336318,50174,2023-12-24
A00295,Michael Robles PhD,2025-08,749.39,193416,143587,4121,2025-02-04
A00386,James Carter,2025-08,14402.49,507682,306507,146873,2024-09-16
A00359,Chelsea Blankenship,2025-08,19640.84,326101,416574,136001,2023-12-05
A00470,Kurt Smith,2025-08,19734.86,384486,143818,198934,2022-10-04
A00486,Tyler Walls,2025-08,1127.43,21045,200706,47294,2023-03-13
A00074,Steven Johnson,2025-08,13731.02,871090,171083,187290,2024-04-20
A00073,Paul Watson,2025-08,9695.26,767682,25673,129642,2023-12-23
A00260,Lisa Perez,2025-08,15894.79,249556,104451,8574,2024-02-16
A00421,Jason Bowen,2025-08,11972.25,759390,164875,103735,2023-01-26
A00416,Jacob Murray,2025-08,18168.01,227847,336586,161393,2024-06-01
A00147,Devin Blankenship,2025-08,18956.17,717077,114792,113296,2023-09-03
A00444,Shelly Barber,2025-08,5230.87,656453,308885,139516,2023-11-30
A00098,Barbara Hall PhD,2025-08,9560.34,810651,166655,153676,2024-06-02
A00297,Larry Hunter,2025-08,4213.59,491058,469126,197168,2024-03-14
A00416,Jack Miller,2025-08,15162.95,519592,229122,191120,2023-12-27
A00361,Christopher Salazar,2025-08,621.0,276210,481996,133533,2022-12-05
A00369,Carlos Greene,2025-08,7097.68,155237,134828,197704,2023-03-24
A00320,Matthew Cook,2025-08,11225.36,264847,11441,148139,2024-01-07
A00399,Jennifer Everett,2025-08,6800.64,329039,127856,132167,2025-07-16
A00254,Cheryl Rodriguez,2025-08,4606.86,514730,41553,183939,2024-12-25
A00360,Sarah Simmons,2025-08,19911.52,918775,427053,34257,2025-04-02
A00119,Mary Todd,2025-08,583.76,343387,6337,96126,2025-06-18
A00045,Adam Mathis,2025-08,5566.0,182125,426599,99989,2023-01-26
A00238,Andrea Thomas,2025-08,5535.04,496381,479465,160424,2023-12-16
A00273,Laura Love,2025-08,11124.96,149967,265416,103042,2023-04-11
A00031,Charles King,2025-08,19042.11,518911,109827,184829,2023-01-16
A00127,Nicole Ferguson,2025-08,16984.16,123405,52707,171633,2023-12-07
A00461,Holly Craig,2025-08,12275.82,123722,56127,170374,2024-06-26
A00143,Jeff Potts,2025-08,10683.23,320186,355927,190088,2022-11-08
A00266,Aaron Carter,2025-08,4550.35,173569,325431,2751,2025-03-07
A00224,Martin Reynolds,2025-08,12956.57,505875,83283,155734,2024-09-01
A00106,James Vang,2025-08,17425.37,593687,312633,27058,2024-12-28
A00237,Dave Kemp,2025-08,18616.46,738028,479857,139348,2024-12-06
A00285,Brenda Banks,2025-08,19059.97,724315,151996,6723,2024-01-05
A00386,Brittany Alvarez,2025-08,8591.71,849988,383533,7073,2025-03-10
A00049,Kristine Scott,2025-08,13802.11,404462,115163,185687,2023-07-17
A00172,Michael Richardson,2025-08,6014.98,387767,164226,26819,2023-01-04
A00197,Amber Ferguson,2025-08,1979.71,339649,442365,41850,2023-04-08
A00210,Johnny Shaffer Jr.,2025-08,10926.96,221445,140159,68261,2024-03-25
A00387,Leah Bell,2025-08,19118.62,230180,467142,107380,2025-05-15
A00005,Kathy Avila,2025-08,9020.37,767618,109028,122743,2023-06-02
A00064,Jessica Johnson,2025-08,11681.01,942693,456403,48122,2024-12-05
A00418,Courtney Collins,2025-08,15689.48,766661,145442,33433,2023-07-27
A00283,Adam Hopkins,2025-08,10733.05,666129,91979,187062,2025-04-25
A00058,Gabriel Roman,2025-08,6660.08,112366,12362,162678,2024-05-02
A00023,Allison Ellison,2025-08,18719.32,399883,95675,145037,2023-01-13
A00071,Shari Jones,2025-08,4198.82,860472,337277,32397,2024-08-22
A00186,Katherine Anderson,2025-08,2918.81,204593,209360,19817,2025-06-01
A00177,Michael Owens,2025-08,1804.7,763348,476188,128552,2024-12-09
A00054,Beth Snow,2025-08,752.18,102310,29351,66067,2024-12-21
A00043,Joshua Marquez,2025-08,11075.13,89305,426489,132081,2024-11-23
A00195,Mr. Jacob Weaver,2025-08,4060.86,288904,89771,21477,2024-06-11
A00335,Anna Hinton,2025-08,14477.45,512169,403882,93547,2024-12-27
A00379,Lisa Forbes,2025-08,13136.91,752681,217315,191690,2024-03-13
A00243,Douglas Mcdonald,2025-08,9125.69,398740,100537,171424,2023-02-15
A00243,Mr. John Williams,2025-08,13899.68,5502,430947,154608,2024-04-20
A00229,Michelle Cox,2025-08,3876.64,179843,356681,107494,2023-08-30
A00468,Ryan Holland,2025-08,10315.53,721415,62771,123844,2024-12-09
A00390,Carlos King,2025-08,12461.22,296233,333771,35293,2023-01-20
A00184,Nicole Tucker,2025-08,13518.01,944218,5234,103416,2023-03-22
A00292,Jennifer Owens,2025-08,6167.05,733861,355057,192431,2024-01-21
A00008,Wayne Cohen,2025-08,15062.65,217216,94712,18911,2022-12-10
A00484,Luis Brown,2025-08,6805.2,594386,442626,133529,2025-01-09
A00263,Maria Myers,2025-08,3879.05,604539,250531,78453,2024-03-20
A00124,Michael Scott,2025-08,15705.68,117928,431245,89094,2022-09-15
A00337,Ashley James,2025-08,14726.26,120063,85194,48220,2025-01-03
A00498,Daniel Aguirre,2025-08,12115.23,656010,50881,157644,2025-04-17
A00178,Eric Mcgee,2025-08,719.69,784127,218095,141108,2025-03-07
A00206,Christopher Richardson,2025-08,8529.32,77858,395614,67146,2025-06-19
A00288,Nicole Davenport,2025-08,12407.4,994476,423541,141198,2022-11-02
A00134,Victoria Davis,2025-08,11470.92,545782,249044,150411,2023-09-09
A00317,Philip Barker,2025-08,11005.5,362905,444461,138486,2023-05-11
A00295,Michael Garcia,2025-08,8513.04,899650,471302,19455,2023-08-29
A00264,Catherine Sullivan,2025-08,5015.61,806110,373806,113581,2022-09-22
A00392,Sarah Clark,2025-08,16910.76,900559,43483,38757,2025-05-29
A00441,Robert Bennett,2025-08,959.01,181924,141323,6823,2023-04-11
A00437,Joshua Adams,2025-08,4415.94,188360,213434,7849,2023-11-28
A00214,Matthew Garcia,2025-08,1208.58,793301,66852,188632,2025-07-12
A00136,Angela Randolph,2025-08,3947.11,407154,420572,27921,2023-10-17
A00418,Kimberly Alvarado,2025-08,3059.66,293192,63654,42068,2024-05-22
A00174,Jordan Deleon,2025-08,5259.71,194589,297944,185621,2024-06-07
A00242,Kevin Russell,2025-08,7910.35,694387,31235,18699,2025-05-02
A00174,Kurt Moore,2025-08,12545.47,917592,475694,178207,2025-05-24
A00090,Becky Lee,2025-08,11923.66,669318,90624,28580,2023-02-09
A00221,Lucas Pittman,2025-08,3040.04,283801,359352,112733,2023-06-04
A00444,Janet Warren,2025-08,2973.43,707328,386065,82004,2023-12-17
A00172,Jennifer Ali,2025-08,15072.56,586458,372712,170933,2022-09-28
A00339,Daniel Dawson,2025-08,10197.96,679443,444418,70006,2025-04-22
A00493,Morgan Anderson,2025-08,9632.24,240314,451976,147469,2024-08-14
A00132,Edward Phillips,2025-08,9739.52,674104,289897,123065,2022-09-11
A00131,Phyllis Schmidt,2025-08,2639.6,86772,210032,122688,2024-03-19
A00166,Zachary Quinn,2025-08,11555.31,161475,9023,109377,2022-12-13
A00129,Larry Hood,2025-08,13832.63,981178,265617,5323,2023-11-09
A00118,Melvin George Jr.,2025-08,2073.29,218380,267502,152049,2024-08-27
A00149,Ashley Smith,2025-08,14468.98,81504,477871,125951,2025-05-19
A00029,Jacqueline Howard,2025-08,9121.64,657773,59516,177202,2024-03-13
A00244,Melissa Jenkins,2025-08,9581.09,930976,461979,72102,2025-01-17
A00032,Crystal Lee,2025-08,9586.02,918259,81117,96937,2023-02-05
A00221,Rachel Wilson,2025-08,14706.76,192856,225206,85012,2025-05-30
A00032,Amy Farrell,2025-08,15625.41,986858,77608,48088,2022-12-02
A00068,Brian Beasley Jr.,2025-08,10081.27,436471,323905,59537,2023-10-22
A00202,Keith Carrillo,2025-08,2915.84,386973,332445,20391,2023-02-28
A00242,Eric Smith,2025-08,12643.33,125882,17922,40661,2023-12-28
A00082,Kenneth Williams,2025-08,4241.16,718716,91014,78803,2025-03-16
A00234,Karen Padilla,2025-08,16564.26,924434,408981,77886,2024-03-17
A00385,Lori Cummings,2025-08,19288.63,702501,51657,164609,2025-03-31
A00499,Courtney Reed,2025-08,2773.49,646513,68573,138191,2023-12-22
A00396,Shannon Warren,2025-08,1158.71,350343,125215,172248,2022-11-08
A00004,Gregg Cunningham,2025-08,3074.4,121488,496216,45076,2022-10-01
A00096,Krystal Barnes,2025-08,4319.98,5732,454678,18866,2024-02-27
A00341,Holly Bennett,2025-08,9997.87,41973,146171,191571,2023-09-21
A00341,Shannon Gordon,2025-08,16894.68,313149,429928,196365,2024-08-12
A00384,Robert Thomas,2025-08,11902.43,543308,159297,154912,2024-01-09
A00312,Brooke Beck,2025-08,5072.51,34243,32101,131583,2024-01-11
A00173,Robert Cooley,2025-08,2424.13,218156,284066,136962,2025-05-28
A00426,Carol Schultz,2025-08,3847.42,866460,326098,109776,2023-06-15
A00008,Ryan Clark,2025-08,2396.32,416921,163654,143940,2024-02-07
A00122,Melvin Schultz,2025-08,17806.34,768552,90203,150203,2023-11-20
A00491,Theresa Brooks,2025-08,13098.06,304836,322498,82553,2024-05-04
A00261,Jeremy Jenkins,2025-08,16002.97,802772,62487,1848,2024-07-08
A00209,Eric Holt,2025-08,12252.78,786935,224111,15827,2024-09-03
A00474,Benjamin Potter,2025-08,9366.08,382097,19059,11197,2023-06-14
A00034,Mrs. Lauren Howard DVM,2025-08,4439.62,476042,476030,182001,2023-03-23
A00006,Adrienne Andrade,2025-08,3056.92,535704,325954,6923,2024-10-11
A00249,Alexandra Bauer,2025-08,219.44,422536,397487,186943,2022-09-03
A00490,Shannon Thompson,2025-08,17168.66,594164,194051,150062,2023-04-15
A00321,George Martinez,2025-08,9768.69,541055,443896,56556,2024-10-03
A00048,Stephen Allen,2025-08,14077.84,920875,485672,8844,2023-08-07
A00098,Mark Williams,2025-08,6433.53,537764,423368,103288,2022-09-21
A00450,Jessica Powell,2025-08,4304.61,898947,93066,139690,2025-07-05
A00355,William Tran,2025-08,5500.93,859595,405334,193439,2023-04-24
A00479,Mr. Jeremy Miller,2025-08,14847.59,70422,22909,6344,2022-12-21
A00189,Holly Jimenez DDS,2025-08,8050.86,806568,473750,27971,2024-01-27
A00377,Justin Smith,2025-08,6977.78,699736,355918,185531,2025-03-06
A00386,Dustin Davis,2025-08,17760.14,302419,483620,19711,2023-10-11
A00016,James Parker,2025-08,2266.37,874392,113482,144539,2022-11-27
A00225,Gabriela Winters,2025-08,9975.89,218070,70418,154322,2024-10-26
A00215,Lori Whitaker,2025-08,13864.77,368724,107534,801,2023-06-21
A00238,Jenny Perez,2025-08,4756.76,708362,385584,161988,2024-07-14
A00053,Christina Fields,2025-08,8276.03,216670,458322,43935,2022-09-28
A00037,Kimberly Bates,2025-08,11124.7,894142,296053,79807,2024-08-08
A00251,Craig Collins,2025-08,18294.77,276695,60984,117919,2023-05-24
A00463,Oscar Sandoval,2025-08,10904.68,706383,421750,169176,2024-02-22
A00390,Dr. Jose Hines,2025-08,2261.72,179108,308028,107331,2024-03-09
A00262,Sean Martin,2025-08,15211.32,78302,93288,50569,2024-04-11
A00185,Timothy Taylor,2025-08,10078.3,350422,39240,181119,2023-07-14
A00202,Ashley Jones,2025-08,3925.85,13372,115694,151579,2023-05-31
A00327,Nicole Wilson,2025-08,19088.96,193970,393829,49338,2023-05-13
A00227,Bradley Adkins,2025-08,704.26,28190,416328,154559,2022-12-13
A00083,William Hayden,2025-08,10957.94,783521,214423,28366,2023-03-11
A00500,Ashley Blackburn,2025-08,9022.06,568438,315136,139203,2023-05-31
A00279,Nicolas Bass,2025-08,5176.37,62530,124896,22023,2024-10-17
A00166,Joseph Williams,2025-08,2488.9,498373,347420,177176,2023-03-09
A00068,Isaiah Tate,2025-08,19390.45,333598,249860,10515,2022-08-08
A00014,Michael Chen,2025-08,5995.8,145521,442316,31834,2022-09-02
A00425,Robert Rose,2025-08,8696.81,413268,259110,16497,2024-09-17
A00055,Jordan Moore,2025-08,12980.49,596278,474021,119933,2024-05-02
A00166,Manuel Jordan,2025-08,13055.22,350231,389508,73738,2023-03-12
A00135,Joseph Martin,2025-08,1977.03,326851,418337,138914,2024-04-01
A00063,David Lawson,2025-08,8151.98,622349,429024,190375,2025-02-24
A00137,Samantha Hall,2025-08,3695.18,186623,354497,11315,2025-07-20
A00252,Charles Freeman,2025-08,803.95,404244,349214,163134,2023-02-14
A00073,Julie Mitchell,2025-08,8349.87,110112,306890,183812,2025-01-11
A00192,Kevin Horton,2025-08,11584.05,813356,359909,79526,2023-05-14
A00119,Martha Chapman,2025-08,3214.26,392507,331760,97318,2023-12-05
A00248,Heather Patel,2025-08,4695.32,414672,249007,47199,2023-05-11
A00397,Jesse Wolfe,2025-08,1096.21,985693,6237,46030,2023-11-17
A00212,Daniel Dixon,2025-08,2115.12,630509,318513,141436,2022-11-15
A00382,Brian Mcdowell,2025-08,8575.66,451407,471674,171312,2023-11-13
A00425,Judy Mora,2025-08,8185.27,162084,422720,127079,2025-06-25
A00333,Curtis Bailey,2025-08,3988.16,899741,13984,158575,2024-08-22
A00272,Shannon Soto,2025-08,18093.65,538238,88851,139609,2025-01-06
A00032,Eric Garza,2025-08,8868.73,433039,88836,54683,2023-02-23
A00044,Steve Erickson,2025-08,13287.23,597712,237553,186651,2024-11-08
A00033,Colleen Boyd DVM,2025-08,11317.43,14913,399848,177910,2025-04-24
A00302,Michael Wright,2025-08,7388.21,193455,320114,137811,2023-02-12
A00432,Susan Williams,2025-08,448.98,732552,298452,40505,2025-01-12
A00186,Dr. Sonya Fry,2025-08,9645.29,580886,211149,125361,2023-03-02
A00274,Kelsey Hill,2025-08,12740.42,764949,436455,71657,2022-11-06
A00252,Amy Adams,2025-08,15091.11,307748,93548,27710,2022-09-26
A00236,Megan Miller,2025-08,5892.4,676174,29225,15729,2025-02-15
A00064,Brian Oconnor,2025-08,10787.56,212452,83349,154655,2023-06-21
A00173,Tasha Walter,2025-08,15344.3,620315,157668,53659,2024-02-29
A00213,Margaret Morales,2025-08,5038.26,592858,497787,128451,2024-07-01
A00365,Christopher Gaines,2025-08,2944.93,762108,489659,195129,2025-03-02
A00419,Jason Atkinson,2025-08,19590.81,47529,314406,6666,2024-03-01
A00407,David Tyler,2025-08,5083.12,616857,247554,4324,2025-07-26
A00398,Margaret Diaz,2025-08,4840.93,566008,102719,3187,2024-09-22
A00186,Nicole Baldwin,2025-08,12654.81,471447,266838,42895,2024-09-21
A00422,Joseph Wright,2025-08,4470.84,433107,248342,80584,2024-03-01
A00018,Gregory Shaffer,2025-08,15315.46,786230,432600,65126,2023-03-14
A00003,Matthew Willis,2025-08,7068.33,75650,272728,185974,2022-11-25
A00364,Glen Peters,2025-08,4944.43,266709,480892,141642,2023-11-29
A00036,Leslie Nunez,2025-08,2751.99,961843,307709,130279,2024-03-29
A00075,Luis Moore,2025-08,7455.26,572911,405873,137295,2024-01-22
A00327,Gabriella Palmer,2025-08,6119.76,778550,254129,189948,2023-09-25
A00443,Daniel Wilson,2025-08,2996.24,761396,6524,98072,2022-10-01
A00204,Erin Ball,2025-08,14400.42,699499,243227,33166,2025-02-21
A00135,Kelly Johnson,2025-08,384.87,355965,133376,69888,2024-11-26
A00364,Stephanie Stewart,2025-08,11513.62,864719,469708,56780,2024-06-03
A00062,Sean Wood,2025-08,4035.5,10480,391907,96562,2023-11-05
A00241,Rebecca Dickerson,2025-08,5353.95,438603,445868,150973,2024-04-19
A00465,Mark Gould,2025-08,1731.25,414134,98260,135892,2022-12-22
A00339,Scott Mcgee,2025-08,1105.57,962907,486475,55929,2024-03-04
A00373,Susan Hudson,2025-08,12967.02,41510,266535,143957,2024-11-18
A00087,William Williams,2025-08,913.68,812647,443465,117560,2023-06-25
A00372,Michael Reynolds,2025-08,19287.94,91961,193146,3504,2022-10-23
A00262,Jeremy Williams,2025-08,5553.26,144172,417477,118354,2024-02-19
A00062,Terri Jefferson,2025-08,7735.06,301010,376682,197263,2024-08-05
A00105,Dale Huff,2025-08,9736.18,191183,363660,10409,2024-05-31
A00121,Regina Cohen,2025-08,4715.47,713054,208123,12239,2024-10-01
A00287,Christian Johnson,2025-08,4896.57,782886,229418,21753,2025-02-09
A00490,Stephen Fuller,2025-08,16262.93,639565,362199,120282,2024-01-04
A00021,Scott Velasquez,2025-08,49.22,360170,470042,90590,2025-07-27
A00210,Jon Gallagher,2025-08,17488.96,918987,480593,34842,2023-10-24
A00455,Rachel Riggs,2025-08,17495.94,637687,402141,13971,2024-02-02
A00191,Angel Thompson,2025-08,19075.02,535751,270163,108286,2022-10-18
A00100,Wendy Rodriguez,2025-08,3260.0,553852,310227,147545,2023-11-10
A00230,Sharon Ortiz,2025-08,9447.6,568856,384099,164997,2024-10-17
A00032,Greg Harris,2025-08,15216.64,336193,277262,4914,2024-12-20
A00422,Michael Smith,2025-08,16663.82,269106,32662,25927,2024-08-15
A00342,Diana Dennis,2025-08,2731.22,505917,355441,159755,2023-05-26
A00263,Chase Russell,2025-08,937.97,188744,221758,120899,2023-09-02
A00120,Jamie Lewis,2025-08,12046.27,345889,287675,84810,2024-11-07
A00430,Scott Tran,2025-08,1418.24,801980,147243,185577,2023-11-28
A00190,Michael Young,2025-08,1944.89,728819,348959,130841,2023-07-24
A00277,Leslie Thompson,2025-08,6782.32,853329,177734,111068,2022-12-29
A00420,Alyssa Wilkins,2025-08,8471.52,258345,93029,65650,2024-03-15
A00170,David Vega,2025-08,7918.93,800646,344416,124526,2025-01-14
A00471,Andrew Jones,2025-08,5995.07,461482,484246,179773,2024-03-02
A00043,Holly Lopez,2025-08,15866.96,346030,9103,42269,2023-01-14
A00127,Christopher Cummings,2025-08,1326.65,916452,180383,153868,2023-06-04
A00067,Casey Flores,2025-08,4699.43,545611,270275,113294,2023-04-26
A00364,Robert Holden,2025-08,5952.61,484024,462462,156684,2024-08-02
A00126,Elizabeth Taylor,2025-08,15176.52,508399,133415,53229,2022-10-22
A00312,Jared Foley,2025-08,8946.96,488313,53114,166833,2024-12-20
A00254,Brandon Miller,2025-08,4406.93,727105,62374,7345,2023-03-23
A00420,Rickey Adams,2025-08,16882.93,99830,230362,191855,2024-11-13
A00429,Jerry Graham,2025-08,85.3,679997,152659,193423,2023-07-27
A00126,Jenna Gomez,2025-08,12687.8,961208,379835,41726,2024-03-13
A00192,Thomas Gardner,2025-08,17379.62,972472,418456,141856,2023-11-27
A00370,Austin Rios,2025-08,19805.24,411965,231891,11905,2023-11-26
A00288,Carly Marshall,2025-08,4607.45,273170,271527,73547,2023-06-28
A00370,Daniel Roberts,2025-08,15339.59,906386,289195,75523,2025-03-25
A00311,Michele Vaughan,2025-08,14175.29,234803,306863,71466,2023-07-21
A00065,Tracey Patrick,2025-08,1666.97,169674,469467,5275,2023-05-04
A00339,Anthony Hunt,2025-08,10481.01,211450,421345,74493,2024-07-22
A00164,Michael Novak,2025-08,13076.11,856615,214941,38826,2023-04-09
A00302,Joseph Taylor,2025-08,3561.74,446862,382393,177065,2023-07-03
A00120,Kathleen Mccann,2025-08,7762.74,256231,255955,140068,2022-12-27
